AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,12/31/2021
Insider_Ownership,3.9,3.8,3.9
Institutional_Ownership,51.0,44.0,41.7
Net_Insider_Purchases,-8374.0,-7143.0,6598.0
No_of_Employees,220.0,150.0,150.0
No_of_Institutions,129.0,110.0,80.0
