AAII_KEY_STATISTICS_DATA,09/30/2020,06/30/2020
Insider_Ownership,12.9,21.4
Institutional_Ownership,1.9,5.2
Net_Insider_Purchases,180.0,163.0
No_of_Employees,15.0,15.0
No_of_Institutions,10.0,14.0
