AAII_KEY_STATISTICS_DATA,03/31/2023,03/31/2022,09/30/2021,03/31/2021,12/31/2020
Insider_Ownership,7.8,0.0,,55.6,4.2
Institutional_Ownership,26.7,20.1,17.9,18.0,0.0
Net_Insider_Purchases,1704.0,0.0,0.0,714.0,714.0
No_of_Employees,4.0,2.0,2.0,2.0,2.0
No_of_Institutions,15.0,12.0,11.0,11.0,0.0
