AAII_KEY_STATISTICS_DATA,10/31/2022,10/31/2021,04/30/2021,10/31/2020
Insider_Ownership,,,,
Institutional_Ownership,1.8,0.6,0.1,
Net_Insider_Purchases,,,,
No_of_Employees,33.0,64.0,20.0,20.0
No_of_Institutions,6.0,5.0,4.0,
