AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022
Insider_Ownership,,,
Institutional_Ownership,69.5,71.1,72.1
Net_Insider_Purchases,0.0,0.0,0.0
No_of_Employees,0.0,0.0,0.0
No_of_Institutions,45.0,46.0,45.0
