AAII_KEY_STATISTICS_DATA,10/31/2020,08/01/2020,05/02/2020
Insider_Ownership,,4.4,4.4
Institutional_Ownership,18.8,25.0,25.0
Net_Insider_Purchases,0.0,-24.0,-235.0
No_of_Employees,37.0,37.0,37.0
No_of_Institutions,3.0,16.0,17.0
