AAII_KEY_STATISTICS_DATA,09/30/2021,06/30/2021,03/31/2021,09/30/2020,06/30/2020
Insider_Ownership,2.8,79.7,16.9,17.2,
Institutional_Ownership,3.0,3.0,8.9,9.0,9.1
Net_Insider_Purchases,181.0,85969.0,437.0,437.0,0.0
No_of_Employees,14.0,14.0,14.0,14.0,14.0
No_of_Institutions,2.0,3.0,3.0,3.0,4.0
