AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2021,12/31/2020,06/30/2020
Insider_Ownership,,,,,
Institutional_Ownership,4.6,4.8,,,
Net_Insider_Purchases,,,,,
No_of_Employees,443.0,186.0,61.0,,
No_of_Institutions,64.0,62.0,,,
