AAII_KEY_STATISTICS_DATA,03/31/2023,03/31/2022
Insider_Ownership,1.4,0.7
Institutional_Ownership,40.3,12.8
Net_Insider_Purchases,52508.0,49937.0
No_of_Employees,720.0,
No_of_Institutions,30.0,50.0
