AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022
Insider_Ownership,,,8.7
Institutional_Ownership,5.5,0.3,3.6
Net_Insider_Purchases,0.0,0.0,0.0
No_of_Employees,78.0,,
No_of_Institutions,15.0,6.0,5.0
