AAII_KEY_STATISTICS_DATA,04/30/2022,01/31/2022,03/31/2021
Insider_Ownership,3.2,2.5,0.1
Institutional_Ownership,78.1,66.8,37.3
Net_Insider_Purchases,-1689.0,15292.0,17250.0
No_of_Employees,2943.0,2943.0,2.0
No_of_Institutions,141.0,107.0,74.0
