AAII_KEY_STATISTICS_DATA,07/02/2022,04/02/2022,09/30/2021,07/03/2021,04/03/2021,01/02/2021,06/27/2020
Insider_Ownership,0.8,1.3,0.9,26.4,26.7,0.5,26.6
Institutional_Ownership,68.3,66.7,63.2,63.8,65.1,65.5,66.5
Net_Insider_Purchases,-77.0,-307.0,777.0,-86.0,-126.0,-41.0,-701.0
No_of_Employees,2400.0,2400.0,2400.0,5932.0,5932.0,5932.0,5600.0
No_of_Institutions,581.0,642.0,638.0,678.0,704.0,643.0,601.0
