AAII_KEY_STATISTICS_DATA,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,8.1,9.4,10.1,10.3,9.1,9.5
Institutional_Ownership,43.5,43.9,40.9,39.2,39.9,38.6
Net_Insider_Purchases,83.0,30.0,9.0,-11.0,-6.0,18.0
No_of_Employees,591.0,564.0,558.0,556.0,553.0,575.0
No_of_Institutions,180.0,166.0,155.0,148.0,140.0,140.0
