AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,06/30/2021
Insider_Ownership,0.3,0.4,1.2,0.0
Institutional_Ownership,45.2,38.3,30.1,27.3
Net_Insider_Purchases,-2502.0,-2359.0,4643.0,4703.0
No_of_Employees,3485.0,3279.0,3279.0,0.0
No_of_Institutions,158.0,141.0,125.0,60.0
