AAII_KEY_STATISTICS_DATA,09/30/2020,06/30/2020
Insider_Ownership,,
Institutional_Ownership,22.1,22.1
Net_Insider_Purchases,,
No_of_Employees,43.0,43.0
No_of_Institutions,31.0,31.0
