AAII_KEY_STATISTICS_DATA,06/30/2021,03/31/2021
Insider_Ownership,,23.2
Institutional_Ownership,0.0,0.0
Net_Insider_Purchases,0.0,0.0
No_of_Employees,1.0,1.0
No_of_Institutions,2.0,1.0
