AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,1.8,8.4,1.3,0.8,2.2,1.8,1.8,0.9,0.9
Institutional_Ownership,79.3,80.9,81.4,79.8,78.9,76.8,70.4,70.6,74.6
Net_Insider_Purchases,-3.0,168.0,196.0,-5.0,119.0,132.0,132.0,66.0,66.0
No_of_Employees,779.0,665.0,665.0,622.0,622.0,622.0,622.0,673.0,673.0
No_of_Institutions,214.0,224.0,223.0,208.0,231.0,224.0,205.0,207.0,216.0
