AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022
Insider_Ownership,1.0,1.0
Institutional_Ownership,97.4,5.7
Net_Insider_Purchases,-3129.0,-3146.0
No_of_Employees,11000.0,
No_of_Institutions,320.0,18.0
