AAII_KEY_STATISTICS_DATA,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,2.6,0.9,1.2
Institutional_Ownership,45.7,47.5,46.4
Net_Insider_Purchases,24.0,9.0,14.0
No_of_Employees,246.0,213.0,213.0
No_of_Institutions,94.0,97.0,98.0
