AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,06/30/2020
Insider_Ownership,0.1,2.1,1.9,0.1,2.0,1.5,2.1
Institutional_Ownership,85.2,82.0,82.8,81.5,81.0,72.5,76.7
Net_Insider_Purchases,4.0,70.0,-34.0,-681.0,-41620.0,-29181.0,-454.0
No_of_Employees,7300.0,6500.0,6500.0,6300.0,6300.0,6300.0,6200.0
No_of_Institutions,246.0,242.0,230.0,241.0,213.0,101.0,430.0
