AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021
Insider_Ownership,2.7,1.8,1.7,19.7
Institutional_Ownership,74.9,74.4,72.1,29.8
Net_Insider_Purchases,-1578.0,202.0,389.0,5013.0
No_of_Employees,750.0,605.0,605.0,3.0
No_of_Institutions,68.0,59.0,38.0,56.0
