AAII_KEY_STATISTICS_DATA,09/30/2020,06/30/2020
Insider_Ownership,,
Institutional_Ownership,,87.8
Net_Insider_Purchases,-1416.0,-1318.0
No_of_Employees,,
No_of_Institutions,56.0,52.0
