AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022
Insider_Ownership,0.0,0.0
Institutional_Ownership,84.4,80.2
Net_Insider_Purchases,0.0,0.0
No_of_Employees,3.0,3.0
No_of_Institutions,89.0,80.0
