AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,06/30/2021
Insider_Ownership,22.6,22.9,2.1,11.0
Institutional_Ownership,16.2,15.1,14.4,
Net_Insider_Purchases,511.0,521.0,240.0,0.0
No_of_Employees,80.0,90.0,90.0,
No_of_Institutions,23.0,14.0,16.0,
