AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,0.5,0.5,0.4,1.0,1.2,1.4,0.7,0.6
Institutional_Ownership,6.8,7.1,11.8,11.7,19.7,22.6,25.2,25.2
Net_Insider_Purchases,91.0,88.0,71.0,2669.0,2697.0,186.0,823.0,3736.0
No_of_Employees,13.0,13.0,32.0,32.0,32.0,32.0,36.0,36.0
No_of_Institutions,35.0,36.0,51.0,53.0,63.0,61.0,50.0,55.0
