AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021
Insider_Ownership,0.2,0.2,0.3,4.3,4.3
Institutional_Ownership,51.9,51.8,55.1,29.6,0.0
Net_Insider_Purchases,-3554.0,-3509.0,76.0,4874.0,4874.0
No_of_Employees,89.0,115.0,115.0,76.0,76.0
No_of_Institutions,57.0,57.0,75.0,48.0,0.0
