AAII_KEY_STATISTICS_DATA,06/30/2021,12/31/2020
Insider_Ownership,,0.0
Institutional_Ownership,88.3,76.3
Net_Insider_Purchases,-348.0,-55.0
No_of_Employees,0.0,0.0
No_of_Institutions,70.0,53.0
