AAII_KEY_STATISTICS_DATA,12/31/2021,06/30/2021,03/31/2021,12/31/2020,06/30/2020
Insider_Ownership,,0.0,0.1,0.1,
Institutional_Ownership,1.8,5.2,1.8,0.7,0.1
Net_Insider_Purchases,0.0,0.0,19.0,19.0,0.0
No_of_Employees,8.0,8.0,8.0,8.0,9.0
No_of_Institutions,13.0,21.0,9.0,7.0,2.0
