AAII_KEY_STATISTICS_DATA,03/31/2022,12/31/2021
Insider_Ownership,,
Institutional_Ownership,1.9,1.5
Net_Insider_Purchases,,
No_of_Employees,11.0,11.0
No_of_Institutions,7.0,9.0
