AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,12/31/2020,09/30/2020
Insider_Ownership,,,,,,
Institutional_Ownership,33.0,34.5,13.1,13.6,12.6,0.1
Net_Insider_Purchases,,,,,,
No_of_Employees,629.0,629.0,374.0,374.0,374.0,274.0
No_of_Institutions,47.0,46.0,47.0,46.0,57.0,6.0
