AAII_KEY_STATISTICS_DATA,02/28/2023,05/31/2022,02/28/2022,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020
Insider_Ownership,2.2,2.1,1.1,1.7,1.8,0.9,0.6,1.7,1.7
Institutional_Ownership,91.1,99.4,92.4,91.8,92.4,94.1,95.7,94.9,92.9
Net_Insider_Purchases,44.0,94.0,24.0,19.0,71.0,51.0,2.0,65.0,63.0
No_of_Employees,3837.0,3885.0,3885.0,3883.0,3883.0,3883.0,4343.0,4343.0,4343.0
No_of_Institutions,268.0,273.0,277.0,257.0,258.0,262.0,260.0,259.0,262.0
