AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,0.0,12.3,12.4,0.0,12.3,12.2,0.1,0.1
Institutional_Ownership,87.0,85.5,83.7,84.0,83.6,83.2,84.5,84.6
Net_Insider_Purchases,0.0,-110.0,0.0,0.0,-216.0,-216.0,8.0,52.0
No_of_Employees,24900.0,24900.0,24600.0,24600.0,24600.0,24600.0,22800.0,22800.0
No_of_Institutions,821.0,833.0,743.0,707.0,709.0,705.0,676.0,673.0
