AAII_KEY_STATISTICS_DATA,09/30/2022,09/30/2021,03/31/2021,09/30/2020
Insider_Ownership,,,,
Institutional_Ownership,0.2,0.3,0.2,0.2
Net_Insider_Purchases,,,,
No_of_Employees,360.0,382.0,390.0,390.0
No_of_Institutions,5.0,7.0,4.0,4.0
