AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,06/30/2020
Insider_Ownership,3.2,53.8,49.8,4.1,59.2,59.3,60.1
Institutional_Ownership,8.6,5.8,5.9,6.8,7.6,8.8,1.7
Net_Insider_Purchases,748.0,480.0,44.0,8.0,347.0,347.0,-328.0
No_of_Employees,121.0,121.0,58.0,58.0,58.0,58.0,55.0
No_of_Institutions,21.0,23.0,18.0,19.0,21.0,19.0,8.0
