AAII_KEY_STATISTICS_DATA,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,0.8,3.6,3.6,2.5,3.3
Institutional_Ownership,56.9,61.1,58.4,58.3,57.7
Net_Insider_Purchases,19.0,53.0,55.0,46.0,101.0
No_of_Employees,206.0,206.0,206.0,214.0,214.0
No_of_Institutions,98.0,112.0,118.0,118.0,119.0
