AAII_KEY_STATISTICS_DATA,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,2.1,2.1,1.0,1.1
Institutional_Ownership,83.3,74.6,68.8,72.0
Net_Insider_Purchases,84.0,103.0,262.0,253.0
No_of_Employees,17.0,17.0,19.0,19.0
No_of_Institutions,198.0,198.0,183.0,180.0
