AAII_KEY_STATISTICS_DATA,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,,,0.1,0.1,0.5,0.5
Institutional_Ownership,55.3,57.8,58.1,57.2,64.1,64.2
Net_Insider_Purchases,0.0,0.0,-19.0,-19.0,263.0,263.0
No_of_Employees,32.0,32.0,32.0,32.0,50.0,50.0
No_of_Institutions,102.0,100.0,97.0,100.0,82.0,81.0
