AAII_KEY_STATISTICS_DATA,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,0.2,3.3,3.4,3.3,0.1,2.7
Institutional_Ownership,1.0,1.0,1.6,1.1,1.5,1.9
Net_Insider_Purchases,2.0,92.0,92.0,87.0,2.0,27.0
No_of_Employees,42.0,42.0,42.0,42.0,41.0,41.0
No_of_Institutions,14.0,13.0,14.0,14.0,14.0,16.0
