AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022
Insider_Ownership,,
Institutional_Ownership,36.3,70.9
Net_Insider_Purchases,0.0,0.0
No_of_Employees,,
No_of_Institutions,21.0,62.0
