AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,12.7,3.2,3.2,3.6,,5.9,5.9,5.3,5.5
Institutional_Ownership,81.5,79.4,86.3,59.0,,59.6,30.1,41.4,47.1
Net_Insider_Purchases,-529.0,-737.0,-260.0,-1277.0,,468.0,433.0,266.0,279.0
No_of_Employees,33.0,25.0,25.0,25.0,25.0,25.0,25.0,24.0,24.0
No_of_Institutions,324.0,312.0,297.0,206.0,,136.0,95.0,140.0,162.0
