AAII_KEY_STATISTICS_DATA,03/31/2023,03/31/2022
Insider_Ownership,0.0,0.0
Institutional_Ownership,66.6,64.5
Net_Insider_Purchases,348.0,348.0
No_of_Employees,,
No_of_Institutions,28.0,26.0
