AAII_KEY_STATISTICS_DATA,03/31/2022,12/31/2021,09/30/2021,03/31/2021,12/31/2020,06/30/2020,03/31/2020
Insider_Ownership,,,,,,,
Institutional_Ownership,12.3,12.9,6.5,12.0,3.4,7.7,7.7
Net_Insider_Purchases,,,,,,,
No_of_Employees,20.0,20.0,12.0,12.0,12.0,13.0,13.0
No_of_Institutions,13.0,20.0,16.0,18.0,13.0,10.0,10.0
