AAII_KEY_STATISTICS_DATA,03/31/2022,09/30/2021,06/30/2021
Insider_Ownership,0.0,0.0,0.0
Institutional_Ownership,87.9,74.7,70.6
Net_Insider_Purchases,0.0,0.0,0.0
No_of_Employees,0.0,,
No_of_Institutions,75.0,59.0,54.0
