AAII_KEY_STATISTICS_DATA,06/30/2021,12/31/2020
Insider_Ownership,,
Institutional_Ownership,81.8,62.5
Net_Insider_Purchases,0.0,0.0
No_of_Employees,,
No_of_Institutions,34.0,23.0
