AAII_KEY_STATISTICS_DATA,06/30/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,,,,,,,,
Institutional_Ownership,23.4,24.8,28.1,39.2,38.0,41.5,54.0,46.8
Net_Insider_Purchases,,,,,,,,
No_of_Employees,51.0,51.0,45.0,45.0,45.0,45.0,53.0,53.0
No_of_Institutions,59.0,55.0,55.0,57.0,67.0,61.0,75.0,75.0
