AAII_KEY_STATISTICS_DATA,09/30/2021,06/30/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
Insider_Ownership,,,,,,
Institutional_Ownership,1.2,4.9,5.0,5.0,5.0,5.0
Net_Insider_Purchases,,,,,,
No_of_Employees,3284.0,3284.0,3284.0,3675.0,3675.0,3675.0
No_of_Institutions,1.0,1.0,1.0,1.0,1.0,1.0
