AAII_KEY_STATISTICS_DATA,06/30/2022,12/31/2021,06/30/2021,12/31/2020,06/30/2020
Insider_Ownership,0.9,0.9,0.9,0.9,0.9
Institutional_Ownership,0.0,0.0,0.0,0.2,0.2
Net_Insider_Purchases,0.0,0.0,0.0,0.0,0.0
No_of_Employees,44000.0,44000.0,48200.0,48200.0,51700.0
No_of_Institutions,12.0,12.0,15.0,19.0,11.0
