AAII_KEY_STATISTICS_DATA,04/30/2022,01/31/2022,07/31/2021,04/30/2021,01/31/2021,07/31/2020,04/30/2020
Insider_Ownership,1.1,0.7,0.7,0.7,1.3,1.9,
Institutional_Ownership,99.7,98.9,96.1,,,94.9,89.8
Net_Insider_Purchases,-1.0,48.0,-52.0,-91.0,-42.0,32.0,0.0
No_of_Employees,105.0,70.0,70.0,70.0,56.0,56.0,56.0
No_of_Institutions,140.0,140.0,160.0,164.0,169.0,117.0,120.0
