AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,06/30/2021
Insider_Ownership,0.2,3.1,2.0,3.7
Institutional_Ownership,82.0,81.6,79.6,0.0
Net_Insider_Purchases,28.0,-49.0,164.0,0.0
No_of_Employees,1990.0,1620.0,1620.0,1360.0
No_of_Institutions,77.0,79.0,64.0,0.0
