AAII_KEY_STATISTICS_DATA,09/30/2020,06/30/2020
Insider_Ownership,,
Institutional_Ownership,29.9,29.8
Net_Insider_Purchases,,
No_of_Employees,7.0,7.0
No_of_Institutions,92.0,94.0
