AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021
Insider_Ownership,,,,,
Institutional_Ownership,87.3,92.8,,83.7,94.5
Net_Insider_Purchases,0.0,0.0,0.0,0.0,2584.0
No_of_Employees,,,,,
No_of_Institutions,94.0,91.0,76.0,74.0,63.0
