AAII_KEY_STATISTICS_DATA,06/30/2022,12/31/2021,09/30/2021,03/31/2021,12/31/2020,06/30/2020
Insider_Ownership,1.5,,0.4,0.5,1.3,4.1
Institutional_Ownership,9.5,11.5,17.4,12.2,9.4,26.9
Net_Insider_Purchases,1234.0,0.0,244.0,-21057.0,-12676.0,-19513.0
No_of_Employees,134.0,68.0,68.0,68.0,70.0,70.0
No_of_Institutions,54.0,55.0,54.0,44.0,44.0,34.0
