AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,06/30/2021,03/31/2021
Insider_Ownership,,,,
Institutional_Ownership,63.4,62.3,54.9,54.7
Net_Insider_Purchases,,,,
No_of_Employees,9.0,9.0,8.0,8.0
No_of_Institutions,41.0,40.0,33.0,40.0
