AAII_KEY_STATISTICS_DATA,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,7.9,3.3,3.3
Institutional_Ownership,15.2,32.2,32.2
Net_Insider_Purchases,85.0,16.0,25.0
No_of_Employees,46.0,55.0,55.0
No_of_Institutions,18.0,24.0,24.0
