AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,03/31/2021
Insider_Ownership,0.0,0.0,0.0,0.1
Institutional_Ownership,92.0,70.4,99.3,90.6
Net_Insider_Purchases,-5233.0,-14668.0,5206.0,2995.0
No_of_Employees,350.0,,,
No_of_Institutions,220.0,182.0,87.0,76.0
