AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,0.4,0.7,0.3,,0.7,0.8,0.2,0.2
Institutional_Ownership,18.2,18.7,18.4,,16.6,19.8,20.4,20.4
Net_Insider_Purchases,217.0,900.0,-110.0,,1645.0,1845.0,576.0,677.0
No_of_Employees,329.0,329.0,346.0,346.0,346.0,346.0,336.0,336.0
No_of_Institutions,225.0,230.0,219.0,,159.0,136.0,121.0,121.0
