AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,06/30/2021,03/31/2021,12/31/2020,06/30/2020
Insider_Ownership,,,0.0,3.9,0.0,0.0,3.7
Institutional_Ownership,49.6,50.0,50.7,51.4,57.3,56.1,56.5
Net_Insider_Purchases,0.0,0.0,0.0,24.0,-2.0,-2.0,6.0
No_of_Employees,367.0,380.0,380.0,316.0,316.0,316.0,334.0
No_of_Institutions,49.0,50.0,56.0,60.0,85.0,85.0,90.0
