AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,26.1,26.0,25.6,25.7,0.2,0.2,25.1,25.1
Institutional_Ownership,80.3,72.4,70.1,70.8,70.9,69.6,69.7,69.9
Net_Insider_Purchases,49.0,50.0,0.0,89.0,14.0,18.0,102.0,105.0
No_of_Employees,7765.0,7765.0,7400.0,7400.0,7400.0,7400.0,7230.0,7230.0
No_of_Institutions,424.0,447.0,428.0,404.0,359.0,355.0,336.0,341.0
