AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,1.1,2.2,2.3,1.0,2.0,2.0,0.9,1.4,1.9
Institutional_Ownership,94.0,98.0,94.8,96.3,95.1,96.2,93.4,92.8,92.9
Net_Insider_Purchases,41.0,49.0,86.0,70.0,81.0,150.0,59.0,129.0,182.0
No_of_Employees,4100.0,3900.0,3900.0,3500.0,3500.0,3500.0,3500.0,3600.0,3600.0
No_of_Institutions,319.0,321.0,335.0,309.0,312.0,309.0,317.0,322.0,319.0
