AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,06/30/2020
Insider_Ownership,,,,2.4,2.4,0.0,0.0,0.8
Institutional_Ownership,53.7,54.2,52.6,52.8,52.6,58.5,2.0,2.8
Net_Insider_Purchases,0.0,0.0,0.0,200.0,200.0,8.0,8.0,8.0
No_of_Employees,20.0,47.0,47.0,18.0,18.0,18.0,18.0,18.0
No_of_Institutions,26.0,28.0,26.0,27.0,23.0,22.0,14.0,8.0
