AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020
Insider_Ownership,0.0,0.0,0.0,0.0,0.0,0.0
Institutional_Ownership,94.5,91.8,79.5,65.3,44.6,0.0
Net_Insider_Purchases,0.0,0.0,0.0,0.0,0.0,0.0
No_of_Employees,3.0,3.0,,,,
No_of_Institutions,100.0,96.0,82.0,71.0,45.0,0.0
