AAII_KEY_STATISTICS_DATA,06/30/2022,12/31/2021,06/30/2021,12/31/2020,06/30/2020
Insider_Ownership,9.7,9.7,9.7,9.7,9.7
Institutional_Ownership,0.2,0.1,0.1,0.2,0.2
Net_Insider_Purchases,0.0,0.0,0.0,0.0,0.0
No_of_Employees,62000.0,62000.0,64000.0,64000.0,63000.0
No_of_Institutions,33.0,30.0,28.0,28.0,23.0
