AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,0.1,0.6,0.5,0.4,0.5,0.6,0.5,0.4,0.2
Institutional_Ownership,94.9,95.8,97.0,96.9,96.5,98.8,97.2,95.1,96.3
Net_Insider_Purchases,6.0,34.0,35.0,-94.0,-116.0,-73.0,-83.0,92.0,125.0
No_of_Employees,11600.0,10500.0,10500.0,9500.0,9500.0,9500.0,9500.0,8700.0,8700.0
No_of_Institutions,805.0,848.0,905.0,866.0,863.0,791.0,732.0,656.0,644.0
