AAII_KEY_STATISTICS_DATA,09/30/2020,06/30/2020
Insider_Ownership,,
Institutional_Ownership,92.7,84.1
Net_Insider_Purchases,-759.0,-166.0
No_of_Employees,5.0,5.0
No_of_Institutions,52.0,49.0
